network_load,relay_reputation,budget_utilization,recent_win_rate,prob_p_win,explanation
0.1,0.4,0.48,0.3,0.003432880000000001,"{'timestamp': 1760866780.1671953, 'inputs': {'network_load': np.float64(0.1), 'relay_reputation': np.float64(0.4), 'budget_utilization': np.float64(0.48), 'recent_win_rate': np.float64(0.3)}, 'base_prob': 0.01, 'final_prob': np.float64(0.003432880000000001), 'steps': [{'feature': 'network_load', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.940 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.4), 'effect': 'multiply prob by 1.100 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.48), 'effect': 'multiply prob by 0.664 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.1,0.4,0.59,0.0,0.006069579939304201,"{'timestamp': 1760866780.1672232, 'inputs': {'network_load': np.float64(0.1), 'relay_reputation': np.float64(0.4), 'budget_utilization': np.float64(0.59), 'recent_win_rate': 1e-09}, 'base_prob': 0.01, 'final_prob': np.float64(0.006069579939304201), 'steps': [{'feature': 'network_load', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.940 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.4), 'effect': 'multiply prob by 1.100 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.59), 'effect': 'multiply prob by 0.587 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': 1e-09, 'effect': 'multiply prob by 1.000 (higher recent wins -> lower prob)'}]}"
0.1,0.4,0.59,0.05,0.0030347900000000003,"{'timestamp': 1760866780.1672528, 'inputs': {'network_load': np.float64(0.1), 'relay_reputation': np.float64(0.4), 'budget_utilization': np.float64(0.59), 'recent_win_rate': np.float64(0.05)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0030347900000000003), 'steps': [{'feature': 'network_load', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.940 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.4), 'effect': 'multiply prob by 1.100 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.59), 'effect': 'multiply prob by 0.587 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.05), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.1,0.4,0.59,0.1,0.0030347900000000003,"{'timestamp': 1760866780.167278, 'inputs': {'network_load': np.float64(0.1), 'relay_reputation': np.float64(0.4), 'budget_utilization': np.float64(0.59), 'recent_win_rate': np.float64(0.1)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0030347900000000003), 'steps': [{'feature': 'network_load', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.940 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.4), 'effect': 'multiply prob by 1.100 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.59), 'effect': 'multiply prob by 0.587 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.1,0.4,0.59,0.15,0.0030347900000000003,"{'timestamp': 1760866780.167309, 'inputs': {'network_load': np.float64(0.1), 'relay_reputation': np.float64(0.4), 'budget_utilization': np.float64(0.59), 'recent_win_rate': np.float64(0.15)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0030347900000000003), 'steps': [{'feature': 'network_load', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.940 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.4), 'effect': 'multiply prob by 1.100 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.59), 'effect': 'multiply prob by 0.587 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.15), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.1,0.4,0.59,0.2,0.0030347900000000003,"{'timestamp': 1760866780.1673348, 'inputs': {'network_load': np.float64(0.1), 'relay_reputation': np.float64(0.4), 'budget_utilization': np.float64(0.59), 'recent_win_rate': np.float64(0.2)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0030347900000000003), 'steps': [{'feature': 'network_load', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.940 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.4), 'effect': 'multiply prob by 1.100 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.59), 'effect': 'multiply prob by 0.587 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.2), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.1,0.4,0.59,0.25,0.0030347900000000003,"{'timestamp': 1760866780.1673605, 'inputs': {'network_load': np.float64(0.1), 'relay_reputation': np.float64(0.4), 'budget_utilization': np.float64(0.59), 'recent_win_rate': np.float64(0.25)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0030347900000000003), 'steps': [{'feature': 'network_load', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.940 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.4), 'effect': 'multiply prob by 1.100 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.59), 'effect': 'multiply prob by 0.587 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.25), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.1,0.4,0.59,0.3,0.0030347900000000003,"{'timestamp': 1760866780.1673887, 'inputs': {'network_load': np.float64(0.1), 'relay_reputation': np.float64(0.4), 'budget_utilization': np.float64(0.59), 'recent_win_rate': np.float64(0.3)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0030347900000000003), 'steps': [{'feature': 'network_load', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.940 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.4), 'effect': 'multiply prob by 1.100 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.59), 'effect': 'multiply prob by 0.587 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.1,0.4,0.69,0.0,0.0053457799465422015,"{'timestamp': 1760866780.167449, 'inputs': {'network_load': np.float64(0.1), 'relay_reputation': np.float64(0.4), 'budget_utilization': np.float64(0.69), 'recent_win_rate': 1e-09}, 'base_prob': 0.01, 'final_prob': np.float64(0.0053457799465422015), 'steps': [{'feature': 'network_load', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.940 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.4), 'effect': 'multiply prob by 1.100 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.69), 'effect': 'multiply prob by 0.517 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': 1e-09, 'effect': 'multiply prob by 1.000 (higher recent wins -> lower prob)'}]}"
0.1,0.4,0.69,0.05,0.002672890000000001,"{'timestamp': 1760866780.167483, 'inputs': {'network_load': np.float64(0.1), 'relay_reputation': np.float64(0.4), 'budget_utilization': np.float64(0.69), 'recent_win_rate': np.float64(0.05)}, 'base_prob': 0.01, 'final_prob': np.float64(0.002672890000000001), 'steps': [{'feature': 'network_load', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.940 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.4), 'effect': 'multiply prob by 1.100 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.69), 'effect': 'multiply prob by 0.517 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.05), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.1,0.4,0.69,0.1,0.002672890000000001,"{'timestamp': 1760866780.167509, 'inputs': {'network_load': np.float64(0.1), 'relay_reputation': np.float64(0.4), 'budget_utilization': np.float64(0.69), 'recent_win_rate': np.float64(0.1)}, 'base_prob': 0.01, 'final_prob': np.float64(0.002672890000000001), 'steps': [{'feature': 'network_load', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.940 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.4), 'effect': 'multiply prob by 1.100 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.69), 'effect': 'multiply prob by 0.517 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.1,0.4,0.69,0.15,0.002672890000000001,"{'timestamp': 1760866780.1675344, 'inputs': {'network_load': np.float64(0.1), 'relay_reputation': np.float64(0.4), 'budget_utilization': np.float64(0.69), 'recent_win_rate': np.float64(0.15)}, 'base_prob': 0.01, 'final_prob': np.float64(0.002672890000000001), 'steps': [{'feature': 'network_load', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.940 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.4), 'effect': 'multiply prob by 1.100 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.69), 'effect': 'multiply prob by 0.517 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.15), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.1,0.4,0.69,0.2,0.002672890000000001,"{'timestamp': 1760866780.1675596, 'inputs': {'network_load': np.float64(0.1), 'relay_reputation': np.float64(0.4), 'budget_utilization': np.float64(0.69), 'recent_win_rate': np.float64(0.2)}, 'base_prob': 0.01, 'final_prob': np.float64(0.002672890000000001), 'steps': [{'feature': 'network_load', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.940 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.4), 'effect': 'multiply prob by 1.100 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.69), 'effect': 'multiply prob by 0.517 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.2), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.1,0.4,0.69,0.25,0.002672890000000001,"{'timestamp': 1760866780.1675847, 'inputs': {'network_load': np.float64(0.1), 'relay_reputation': np.float64(0.4), 'budget_utilization': np.float64(0.69), 'recent_win_rate': np.float64(0.25)}, 'base_prob': 0.01, 'final_prob': np.float64(0.002672890000000001), 'steps': [{'feature': 'network_load', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.940 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.4), 'effect': 'multiply prob by 1.100 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.69), 'effect': 'multiply prob by 0.517 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.25), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.1,0.4,0.69,0.3,0.002672890000000001,"{'timestamp': 1760866780.1676097, 'inputs': {'network_load': np.float64(0.1), 'relay_reputation': np.float64(0.4), 'budget_utilization': np.float64(0.69), 'recent_win_rate': np.float64(0.3)}, 'base_prob': 0.01, 'final_prob': np.float64(0.002672890000000001), 'steps': [{'feature': 'network_load', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.940 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.4), 'effect': 'multiply prob by 1.100 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.69), 'effect': 'multiply prob by 0.517 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.1,0.4,0.8,0.0,0.0045495999545040015,"{'timestamp': 1760866780.1677005, 'inputs': {'network_load': np.float64(0.1), 'relay_reputation': np.float64(0.4), 'budget_utilization': np.float64(0.8), 'recent_win_rate': 1e-09}, 'base_prob': 0.01, 'final_prob': np.float64(0.0045495999545040015), 'steps': [{'feature': 'network_load', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.940 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.4), 'effect': 'multiply prob by 1.100 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.440 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': 1e-09, 'effect': 'multiply prob by 1.000 (higher recent wins -> lower prob)'}]}"
0.1,0.4,0.8,0.05,0.002274800000000001,"{'timestamp': 1760866780.1677275, 'inputs': {'network_load': np.float64(0.1), 'relay_reputation': np.float64(0.4), 'budget_utilization': np.float64(0.8), 'recent_win_rate': np.float64(0.05)}, 'base_prob': 0.01, 'final_prob': np.float64(0.002274800000000001), 'steps': [{'feature': 'network_load', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.940 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.4), 'effect': 'multiply prob by 1.100 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.440 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.05), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.1,0.4,0.8,0.1,0.002274800000000001,"{'timestamp': 1760866780.1677527, 'inputs': {'network_load': np.float64(0.1), 'relay_reputation': np.float64(0.4), 'budget_utilization': np.float64(0.8), 'recent_win_rate': np.float64(0.1)}, 'base_prob': 0.01, 'final_prob': np.float64(0.002274800000000001), 'steps': [{'feature': 'network_load', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.940 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.4), 'effect': 'multiply prob by 1.100 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.440 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.1,0.4,0.8,0.15,0.002274800000000001,"{'timestamp': 1760866780.1677823, 'inputs': {'network_load': np.float64(0.1), 'relay_reputation': np.float64(0.4), 'budget_utilization': np.float64(0.8), 'recent_win_rate': np.float64(0.15)}, 'base_prob': 0.01, 'final_prob': np.float64(0.002274800000000001), 'steps': [{'feature': 'network_load', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.940 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.4), 'effect': 'multiply prob by 1.100 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.440 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.15), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.1,0.4,0.8,0.2,0.002274800000000001,"{'timestamp': 1760866780.1678083, 'inputs': {'network_load': np.float64(0.1), 'relay_reputation': np.float64(0.4), 'budget_utilization': np.float64(0.8), 'recent_win_rate': np.float64(0.2)}, 'base_prob': 0.01, 'final_prob': np.float64(0.002274800000000001), 'steps': [{'feature': 'network_load', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.940 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.4), 'effect': 'multiply prob by 1.100 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.440 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.2), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.1,0.4,0.8,0.25,0.002274800000000001,"{'timestamp': 1760866780.1678355, 'inputs': {'network_load': np.float64(0.1), 'relay_reputation': np.float64(0.4), 'budget_utilization': np.float64(0.8), 'recent_win_rate': np.float64(0.25)}, 'base_prob': 0.01, 'final_prob': np.float64(0.002274800000000001), 'steps': [{'feature': 'network_load', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.940 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.4), 'effect': 'multiply prob by 1.100 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.440 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.25), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.1,0.4,0.8,0.3,0.002274800000000001,"{'timestamp': 1760866780.1678607, 'inputs': {'network_load': np.float64(0.1), 'relay_reputation': np.float64(0.4), 'budget_utilization': np.float64(0.8), 'recent_win_rate': np.float64(0.3)}, 'base_prob': 0.01, 'final_prob': np.float64(0.002274800000000001), 'steps': [{'feature': 'network_load', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.940 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.4), 'effect': 'multiply prob by 1.100 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.440 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
